gbifID	type	format	identifier	references	title	description	source	audience	created	creator	contributor	publisher	license	rightsHolder
5062855024	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/437879183/original.jpg	https://www.inaturalist.org/photos/437879183					2024-09-12T17:55:32Z	Victor Beccari		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Victor Beccari
5062852077	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/437886858/original.jpeg	https://www.inaturalist.org/photos/437886858					2024-10-03T22:08:50Z	auiannessi		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	auiannessi
5062852077	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/437886820/original.jpeg	https://www.inaturalist.org/photos/437886820					2024-10-03T22:08:33Z	auiannessi		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	auiannessi
5062848086	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/434681161/original.jpeg	https://www.inaturalist.org/photos/434681161					2024-09-24T06:41:35Z	anaepatucca		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	anaepatucca
5062832920	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/434539214/original.jpeg	https://www.inaturalist.org/photos/434539214					2024-09-23T18:37:51Z	Valentin Moser		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Valentin Moser
5062832920	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/435088377/original.jpeg	https://www.inaturalist.org/photos/435088377					2024-09-23T18:37:54Z	Valentin Moser		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Valentin Moser
5062832920	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/434539215/original.jpeg	https://www.inaturalist.org/photos/434539215					2024-09-23T18:37:52Z	Valentin Moser		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Valentin Moser
5062832920	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/434539229/original.jpeg	https://www.inaturalist.org/photos/434539229					2024-09-23T18:37:54Z	Valentin Moser		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Valentin Moser
5062826986	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/434538418/original.jpeg	https://www.inaturalist.org/photos/434538418					2024-09-23T18:13:15Z	Valentin Moser		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Valentin Moser
5062826986	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/434538425/original.jpeg	https://www.inaturalist.org/photos/434538425					2024-09-23T18:13:19Z	Valentin Moser		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Valentin Moser
5062826986	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/434538439/original.jpeg	https://www.inaturalist.org/photos/434538439					2024-09-23T18:13:21Z	Valentin Moser		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Valentin Moser
5062824978	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/434535672/original.jpeg	https://www.inaturalist.org/photos/434535672					2024-09-23T17:36:25Z	Valentin Moser		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Valentin Moser
5062821908	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/434538450/original.jpeg	https://www.inaturalist.org/photos/434538450					2024-09-23T18:14:01Z	Valentin Moser		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Valentin Moser
5062816904	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/437879176/original.jpg	https://www.inaturalist.org/photos/437879176					2024-09-12T19:03:42Z	Victor Beccari		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Victor Beccari
5062757121	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/412287434/original.jpeg	https://www.inaturalist.org/photos/412287434					2024-07-27T18:05:15Z	fartbuckle		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	fartbuckle
5062611381	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/264625266/original.jpg	https://www.inaturalist.org/photos/264625266					2023-03-31T08:00:08Z	taraaa		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	taraaa
5062511930	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/109647965/original.jpg	https://www.inaturalist.org/photos/109647965					2020-06-28T17:35:00Z	Xavier Rufray		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Xavier Rufray
5062511930	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/109655043/original.jpg	https://www.inaturalist.org/photos/109655043					2020-07-26T18:07:50Z	Xavier Rufray		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Xavier Rufray
5062511930	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/109650393/original.jpg	https://www.inaturalist.org/photos/109650393					2020-07-26T18:07:50Z	Xavier Rufray		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Xavier Rufray
5052735165	StillImage	image/jpeg	https://mediaphoto.mnhn.fr/media/1737388174630bU0jL1EoIcUBTPEj							E. Martiné			http://creativecommons.org/licenses/by-nc-nd/4.0/	
5052734991	StillImage	image/jpeg	https://mediaphoto.mnhn.fr/media/1737388169880ZtGw6NPnLG874MOI							E. Martiné			http://creativecommons.org/licenses/by-nc-nd/4.0/	
5052734909	StillImage	image/jpeg	https://mediaphoto.mnhn.fr/media/1737388175433pHOgMr7xaygIrUEQ							E. Martiné			http://creativecommons.org/licenses/by-nc-nd/4.0/	
5052734877	StillImage	image/jpeg	https://mediaphoto.mnhn.fr/media/1737388175019O0YkqCyTa8h4UjcW							E. Martiné			http://creativecommons.org/licenses/by-nc-nd/4.0/	
5052734840	StillImage	image/jpeg	https://mediaphoto.mnhn.fr/media/17373881741164NN7fQP16GgcnEFa							E. Martiné			http://creativecommons.org/licenses/by-nc-nd/4.0/	
5052734691	StillImage	image/jpeg	https://mediaphoto.mnhn.fr/media/1737388170418aFJzfDO0PIpyGHU2							E. Martiné			http://creativecommons.org/licenses/by-nc-nd/4.0/	
5052734654	StillImage	image/jpeg	https://mediaphoto.mnhn.fr/media/1737388169702txorCHZas3k32kHr							E. Martiné			http://creativecommons.org/licenses/by-nc-nd/4.0/	
5052734573	StillImage	image/jpeg	https://mediaphoto.mnhn.fr/media/17373881752570zVi8uVP3HKVgmuH							E. Martiné			http://creativecommons.org/licenses/by-nc-nd/4.0/	
5052734534	StillImage	image/jpeg	https://mediaphoto.mnhn.fr/media/1737388174860SooZFCzpmpijvCuX							E. Martiné			http://creativecommons.org/licenses/by-nc-nd/4.0/	
5052734493	StillImage	image/jpeg	https://mediaphoto.mnhn.fr/media/1737388174391De8acfAKys4SeaGz							E. Martiné			http://creativecommons.org/licenses/by-nc-nd/4.0/	
5052734387	StillImage	image/jpeg	https://mediaphoto.mnhn.fr/media/1737388170161cTaHEYBViGYgpauQ							E. Martiné			http://creativecommons.org/licenses/by-nc-nd/4.0/	
5052734356	StillImage	image/jpeg	https://mediaphoto.mnhn.fr/media/1737388169435BcsXdtYfjaVhNMex							E. Martiné			http://creativecommons.org/licenses/by-nc-nd/4.0/	
5052734318	StillImage	image/jpeg	https://mediaphoto.mnhn.fr/media/1737388175696IB6y7Q1tUor0gUvS							E. Martiné			http://creativecommons.org/licenses/by-nc-nd/4.0/	
5037185708	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/387340886/original.jpeg	https://www.inaturalist.org/photos/387340886					2024-05-28T19:35:18Z	Mika		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Mika
5037076972	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/463112615/original.jpg	https://www.inaturalist.org/photos/463112615					2015-06-26T20:52:11Z	Ольга Панина		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Ольга Панина
5036997335	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/463112660/original.jpg	https://www.inaturalist.org/photos/463112660					2015-06-26T20:51:57Z	Ольга Панина		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Ольга Панина
5036836896	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/434538573/original.jpeg	https://www.inaturalist.org/photos/434538573					2024-09-23T18:18:01Z	Valentin Moser		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Valentin Moser
5036836896	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/434538560/original.jpeg	https://www.inaturalist.org/photos/434538560					2024-09-23T18:17:58Z	Valentin Moser		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Valentin Moser
5028623467	StillImage	image/jpeg	https://live.staticflickr.com/65535/52787590111_10c855ab0a_b.jpg	https://nabu-naturgucker-beobachtungen.de/?sprache=en&bild=-1228575234									Copyright by the creator. For license and creator details, see https://nabu-naturgucker-beobachtungen.de/?sprache=en&bild=-1228575234.	
5028623467	StillImage	image/jpeg	https://live.staticflickr.com/65535/52784568770_4156e47a0d_b.jpg	https://nabu-naturgucker-beobachtungen.de/?sprache=en&bild=9914392									Copyright by the creator. For license and creator details, see https://nabu-naturgucker-beobachtungen.de/?sprache=en&bild=9914392.	
5028623467	StillImage	image/jpeg	https://live.staticflickr.com/65535/52784568545_171db90cea_b.jpg	https://nabu-naturgucker-beobachtungen.de/?sprache=en&bild=459668839									Copyright by the creator. For license and creator details, see https://nabu-naturgucker-beobachtungen.de/?sprache=en&bild=459668839.	
5028623467	StillImage	image/jpeg	https://live.staticflickr.com/65535/52786219574_e499f0467e_b.jpg	https://nabu-naturgucker-beobachtungen.de/?sprache=en&bild=1552000975									Copyright by the creator. For license and creator details, see https://nabu-naturgucker-beobachtungen.de/?sprache=en&bild=1552000975.	
5028623467	StillImage	image/jpeg	https://live.staticflickr.com/65535/52784627533_d4dcfbdb27_b.jpg	https://nabu-naturgucker-beobachtungen.de/?sprache=en&bild=-679536987									Copyright by the creator. For license and creator details, see https://nabu-naturgucker-beobachtungen.de/?sprache=en&bild=-679536987.	
5028623467	StillImage	image/jpeg	https://live.staticflickr.com/65535/52784568400_2817b84613_b.jpg	https://nabu-naturgucker-beobachtungen.de/?sprache=en&bild=-560300923									Copyright by the creator. For license and creator details, see https://nabu-naturgucker-beobachtungen.de/?sprache=en&bild=-560300923.	
5028610108	StillImage	image/jpeg	https://live.staticflickr.com/65535/52787216062_1fa7d0c404_b.jpg	https://nabu-naturgucker-beobachtungen.de/?sprache=en&bild=-606356495									Copyright by the creator. For license and creator details, see https://nabu-naturgucker-beobachtungen.de/?sprache=en&bild=-606356495.	
5028354386	StillImage	image/jpeg	https://live.staticflickr.com/65535/52785064892_36d13aa7dc_b.jpg	https://nabu-naturgucker-beobachtungen.de/?sprache=en&bild=-238386034									Copyright by the creator. For license and creator details, see https://nabu-naturgucker-beobachtungen.de/?sprache=en&bild=-238386034.	
5028097608	StillImage	image/jpeg	https://live.staticflickr.com/65535/52784657632_2be9087f30_b.jpg	https://nabu-naturgucker-beobachtungen.de/?sprache=en&bild=1692192933									Copyright by the creator. For license and creator details, see https://nabu-naturgucker-beobachtungen.de/?sprache=en&bild=1692192933.	
5028097608	StillImage	image/jpeg	https://live.staticflickr.com/65535/52785670820_2c9987e08d_b.jpg	https://nabu-naturgucker-beobachtungen.de/?sprache=en&bild=-356062674									Copyright by the creator. For license and creator details, see https://nabu-naturgucker-beobachtungen.de/?sprache=en&bild=-356062674.	
5028097608	StillImage	image/jpeg	https://live.staticflickr.com/65535/52785727743_eebe7dc713_b.jpg	https://nabu-naturgucker-beobachtungen.de/?sprache=en&bild=1305389096									Copyright by the creator. For license and creator details, see https://nabu-naturgucker-beobachtungen.de/?sprache=en&bild=1305389096.	
5028046396	StillImage	image/jpeg	https://live.staticflickr.com/65535/52785443909_c10b3553bd_b.jpg	https://nabu-naturgucker-beobachtungen.de/?sprache=en&bild=-1907285021									Copyright by the creator. For license and creator details, see https://nabu-naturgucker-beobachtungen.de/?sprache=en&bild=-1907285021.	
5028046396	StillImage	image/jpeg	https://live.staticflickr.com/65535/52785659893_84cb89dd23_b.jpg	https://nabu-naturgucker-beobachtungen.de/?sprache=en&bild=-1158306861									Copyright by the creator. For license and creator details, see https://nabu-naturgucker-beobachtungen.de/?sprache=en&bild=-1158306861.	
5027997110	StillImage	image/jpeg	https://live.staticflickr.com/65535/52783418541_5a1618978e_b.jpg	https://nabu-naturgucker-beobachtungen.de/?sprache=en&bild=1855378336									Copyright by the creator. For license and creator details, see https://nabu-naturgucker-beobachtungen.de/?sprache=en&bild=1855378336.	
5027997110	StillImage	image/jpeg	https://live.staticflickr.com/65535/52783881738_a83074d64a_b.jpg	https://nabu-naturgucker-beobachtungen.de/?sprache=en&bild=-173082527									Copyright by the creator. For license and creator details, see https://nabu-naturgucker-beobachtungen.de/?sprache=en&bild=-173082527.	
5027997110	StillImage	image/jpeg	https://live.staticflickr.com/65535/52785638329_69909bd501_b.jpg	https://nabu-naturgucker-beobachtungen.de/?sprache=en&bild=2140420157									Copyright by the creator. For license and creator details, see https://nabu-naturgucker-beobachtungen.de/?sprache=en&bild=2140420157.	
5027997110	StillImage	image/jpeg	https://live.staticflickr.com/65535/52785638114_3f5b6811b0_b.jpg	https://nabu-naturgucker-beobachtungen.de/?sprache=en&bild=1948980912									Copyright by the creator. For license and creator details, see https://nabu-naturgucker-beobachtungen.de/?sprache=en&bild=1948980912.	
5027765178	StillImage	image/jpeg	https://live.staticflickr.com/65535/52785442979_70f00d9628_b.jpg	https://nabu-naturgucker-beobachtungen.de/?sprache=en&bild=591130212									Copyright by the creator. For license and creator details, see https://nabu-naturgucker-beobachtungen.de/?sprache=en&bild=591130212.	
5027748968	StillImage	image/jpeg	https://live.staticflickr.com/1978/44408854805_a052f91d26_b.jpg	https://nabu-naturgucker-beobachtungen.de/?sprache=en&bild=-1306952832									Copyright by the creator. For license and creator details, see https://nabu-naturgucker-beobachtungen.de/?sprache=en&bild=-1306952832.	
5027638724	StillImage	image/jpeg	https://live.staticflickr.com/65535/49036926718_b178e9ef08_b.jpg	https://nabu-naturgucker-beobachtungen.de/?sprache=en&bild=1908324166									Copyright by the creator. For license and creator details, see https://nabu-naturgucker-beobachtungen.de/?sprache=en&bild=1908324166.	
5027581749	StillImage	image/jpeg	https://live.staticflickr.com/65535/49037478201_057613c157_b.jpg	https://nabu-naturgucker-beobachtungen.de/?sprache=en&bild=-1168079737									Copyright by the creator. For license and creator details, see https://nabu-naturgucker-beobachtungen.de/?sprache=en&bild=-1168079737.	
5027581749	StillImage	image/jpeg	https://live.staticflickr.com/65535/49036975708_cf90ffbb96_b.jpg	https://nabu-naturgucker-beobachtungen.de/?sprache=en&bild=1978041583									Copyright by the creator. For license and creator details, see https://nabu-naturgucker-beobachtungen.de/?sprache=en&bild=1978041583.	
5027436782	StillImage	image/jpeg	https://live.staticflickr.com/65535/52784818672_380d00b830_b.jpg	https://nabu-naturgucker-beobachtungen.de/?sprache=en&bild=-1275760765									Copyright by the creator. For license and creator details, see https://nabu-naturgucker-beobachtungen.de/?sprache=en&bild=-1275760765.	
5026914767	StillImage	image/jpeg	https://live.staticflickr.com/65535/52784881577_e6fbdb4baa_b.jpg	https://nabu-naturgucker-beobachtungen.de/?sprache=en&bild=-1427822923									Copyright by the creator. For license and creator details, see https://nabu-naturgucker-beobachtungen.de/?sprache=en&bild=-1427822923.	
5026914767	StillImage	image/jpeg	https://live.staticflickr.com/65535/52785432486_2a18a8dc4a_b.jpg	https://nabu-naturgucker-beobachtungen.de/?sprache=en&bild=-1240521158									Copyright by the creator. For license and creator details, see https://nabu-naturgucker-beobachtungen.de/?sprache=en&bild=-1240521158.	
5026730719	StillImage	image/jpeg	https://live.staticflickr.com/65535/52787713159_39d6df94e8_b.jpg	https://nabu-naturgucker-beobachtungen.de/?sprache=en&bild=1858031387									Copyright by the creator. For license and creator details, see https://nabu-naturgucker-beobachtungen.de/?sprache=en&bild=1858031387.	
5026730719	StillImage	image/jpeg	https://live.staticflickr.com/65535/52786927262_9a2471de6f_b.jpg	https://nabu-naturgucker-beobachtungen.de/?sprache=en&bild=-716394408									Copyright by the creator. For license and creator details, see https://nabu-naturgucker-beobachtungen.de/?sprache=en&bild=-716394408.	
5026730719	StillImage	image/jpeg	https://live.staticflickr.com/65535/52787481916_9a08d37912_b.jpg	https://nabu-naturgucker-beobachtungen.de/?sprache=en&bild=593313110									Copyright by the creator. For license and creator details, see https://nabu-naturgucker-beobachtungen.de/?sprache=en&bild=593313110.	
5026691379	StillImage	image/jpeg	https://live.staticflickr.com/65535/52786386475_3616bb4560_b.jpg	https://nabu-naturgucker-beobachtungen.de/?sprache=en&bild=-834805998									Copyright by the creator. For license and creator details, see https://nabu-naturgucker-beobachtungen.de/?sprache=en&bild=-834805998.	
5026642382	StillImage	image/jpeg	https://live.staticflickr.com/65535/52786319214_d3887fdc53_b.jpg	https://nabu-naturgucker-beobachtungen.de/?sprache=en&bild=1758737233									Copyright by the creator. For license and creator details, see https://nabu-naturgucker-beobachtungen.de/?sprache=en&bild=1758737233.	
5026642382	StillImage	image/jpeg	https://live.staticflickr.com/65535/52786482140_e1ff6582ee_b.jpg	https://nabu-naturgucker-beobachtungen.de/?sprache=en&bild=-1997203079									Copyright by the creator. For license and creator details, see https://nabu-naturgucker-beobachtungen.de/?sprache=en&bild=-1997203079.	
5026511516	StillImage	image/jpeg	http://live.staticflickr.com/5516/14466559285_69147a6fa6_b.jpg	https://nabu-naturgucker-beobachtungen.de/?sprache=en&bild=316896947									Copyright by the creator. For license and creator details, see https://nabu-naturgucker-beobachtungen.de/?sprache=en&bild=316896947.	
5026425641	StillImage	image/jpeg	https://live.staticflickr.com/65535/52783924448_ffec9c1bbe_b.jpg	https://nabu-naturgucker-beobachtungen.de/?sprache=en&bild=-1693346597									Copyright by the creator. For license and creator details, see https://nabu-naturgucker-beobachtungen.de/?sprache=en&bild=-1693346597.	
5026425641	StillImage	image/jpeg	https://live.staticflickr.com/65535/52782916627_ab1b7abe6b_b.jpg	https://nabu-naturgucker-beobachtungen.de/?sprache=en&bild=793102118									Copyright by the creator. For license and creator details, see https://nabu-naturgucker-beobachtungen.de/?sprache=en&bild=793102118.	
5026425641	StillImage	image/jpeg	https://live.staticflickr.com/65535/52783466001_a769242b57_b.jpg	https://nabu-naturgucker-beobachtungen.de/?sprache=en&bild=-586025736									Copyright by the creator. For license and creator details, see https://nabu-naturgucker-beobachtungen.de/?sprache=en&bild=-586025736.	
5026425641	StillImage	image/jpeg	https://live.staticflickr.com/65535/52782917337_0a09dc07d4_b.jpg	https://nabu-naturgucker-beobachtungen.de/?sprache=en&bild=1638056400									Copyright by the creator. For license and creator details, see https://nabu-naturgucker-beobachtungen.de/?sprache=en&bild=1638056400.	
5026312561	StillImage	image/jpeg	http://live.staticflickr.com/3885/14279988708_52b49a5c6b_b.jpg	https://nabu-naturgucker-beobachtungen.de/?sprache=en&bild=-677967502									Copyright by the creator. For license and creator details, see https://nabu-naturgucker-beobachtungen.de/?sprache=en&bild=-677967502.	
5026263553	StillImage	image/jpeg	https://live.staticflickr.com/1962/45322796731_50f453d78b_b.jpg	https://nabu-naturgucker-beobachtungen.de/?sprache=en&bild=2131560195									Copyright by the creator. For license and creator details, see https://nabu-naturgucker-beobachtungen.de/?sprache=en&bild=2131560195.	
5026236268	StillImage	image/jpeg	https://live.staticflickr.com/65535/52785382222_25dce46b94_b.jpg	https://nabu-naturgucker-beobachtungen.de/?sprache=en&bild=-2051497327									Copyright by the creator. For license and creator details, see https://nabu-naturgucker-beobachtungen.de/?sprache=en&bild=-2051497327.	
5026236268	StillImage	image/jpeg	https://live.staticflickr.com/65535/52784460319_4305fae7eb_b.jpg	https://nabu-naturgucker-beobachtungen.de/?sprache=en&bild=-662299631									Copyright by the creator. For license and creator details, see https://nabu-naturgucker-beobachtungen.de/?sprache=en&bild=-662299631.	
5026177781	StillImage	image/jpeg	https://live.staticflickr.com/1944/45322933031_35170ca186_b.jpg	https://nabu-naturgucker-beobachtungen.de/?sprache=en&bild=-633195204									Copyright by the creator. For license and creator details, see https://nabu-naturgucker-beobachtungen.de/?sprache=en&bild=-633195204.	
5026126487	StillImage	image/jpeg	https://live.staticflickr.com/65535/52786064283_eb7fc7a54a_b.jpg	https://nabu-naturgucker-beobachtungen.de/?sprache=en&bild=1670191693									Copyright by the creator. For license and creator details, see https://nabu-naturgucker-beobachtungen.de/?sprache=en&bild=1670191693.	
5025930872	StillImage	image/jpeg	https://live.staticflickr.com/1957/45322006321_a42217aaf0_b.jpg	https://nabu-naturgucker-beobachtungen.de/?sprache=en&bild=-612552895									Copyright by the creator. For license and creator details, see https://nabu-naturgucker-beobachtungen.de/?sprache=en&bild=-612552895.	
5025930872	StillImage	image/jpeg	https://live.staticflickr.com/1980/44409353395_82aaf9bd22_b.jpg	https://nabu-naturgucker-beobachtungen.de/?sprache=en&bild=1345322379									Copyright by the creator. For license and creator details, see https://nabu-naturgucker-beobachtungen.de/?sprache=en&bild=1345322379.	
5025876312	StillImage	image/jpeg	https://live.staticflickr.com/65535/52785666459_2121a9b20d_b.jpg	https://nabu-naturgucker-beobachtungen.de/?sprache=en&bild=1090601255									Copyright by the creator. For license and creator details, see https://nabu-naturgucker-beobachtungen.de/?sprache=en&bild=1090601255.	
5025876312	StillImage	image/jpeg	https://live.staticflickr.com/65535/52784879802_129def8585_b.jpg	https://nabu-naturgucker-beobachtungen.de/?sprache=en&bild=-395738467									Copyright by the creator. For license and creator details, see https://nabu-naturgucker-beobachtungen.de/?sprache=en&bild=-395738467.	
5025826971	StillImage	image/jpeg	https://live.staticflickr.com/65535/52786330950_b2becdbf6d_b.jpg	https://nabu-naturgucker-beobachtungen.de/?sprache=en&bild=905082854									Copyright by the creator. For license and creator details, see https://nabu-naturgucker-beobachtungen.de/?sprache=en&bild=905082854.	
5025782287	StillImage	image/jpeg	https://live.staticflickr.com/65535/52785628477_1666eaaa17_b.jpg	https://nabu-naturgucker-beobachtungen.de/?sprache=en&bild=924389097									Copyright by the creator. For license and creator details, see https://nabu-naturgucker-beobachtungen.de/?sprache=en&bild=924389097.	
5025782287	StillImage	image/jpeg	https://live.staticflickr.com/65535/52786415344_366545be9b_b.jpg	https://nabu-naturgucker-beobachtungen.de/?sprache=en&bild=-2025718811									Copyright by the creator. For license and creator details, see https://nabu-naturgucker-beobachtungen.de/?sprache=en&bild=-2025718811.	
5025782287	StillImage	image/jpeg	https://live.staticflickr.com/65535/52786633068_a12f7973f0_b.jpg	https://nabu-naturgucker-beobachtungen.de/?sprache=en&bild=-1909962445									Copyright by the creator. For license and creator details, see https://nabu-naturgucker-beobachtungen.de/?sprache=en&bild=-1909962445.	
5025782287	StillImage	image/jpeg	https://live.staticflickr.com/65535/52786633253_fd815a5bfb_b.jpg	https://nabu-naturgucker-beobachtungen.de/?sprache=en&bild=-661997182									Copyright by the creator. For license and creator details, see https://nabu-naturgucker-beobachtungen.de/?sprache=en&bild=-661997182.	
5025746946	StillImage	image/jpeg	https://live.staticflickr.com/65535/52784893527_1044a564ae_b.jpg	https://nabu-naturgucker-beobachtungen.de/?sprache=en&bild=1742736519									Copyright by the creator. For license and creator details, see https://nabu-naturgucker-beobachtungen.de/?sprache=en&bild=1742736519.	
5025594190	StillImage	image/jpeg	https://live.staticflickr.com/65535/52786505720_77ecdc4fe3_b.jpg	https://nabu-naturgucker-beobachtungen.de/?sprache=en&bild=514381026									Copyright by the creator. For license and creator details, see https://nabu-naturgucker-beobachtungen.de/?sprache=en&bild=514381026.	
5025594190	StillImage	image/jpeg	https://live.staticflickr.com/65535/52785555447_0936bbbdc9_b.jpg	https://nabu-naturgucker-beobachtungen.de/?sprache=en&bild=988250194									Copyright by the creator. For license and creator details, see https://nabu-naturgucker-beobachtungen.de/?sprache=en&bild=988250194.	
5025594190	StillImage	image/jpeg	https://live.staticflickr.com/65535/52786505370_9966ac41f7_b.jpg	https://nabu-naturgucker-beobachtungen.de/?sprache=en&bild=-2104781316									Copyright by the creator. For license and creator details, see https://nabu-naturgucker-beobachtungen.de/?sprache=en&bild=-2104781316.	
5025451681	StillImage	image/jpeg	https://live.staticflickr.com/65535/52786186964_2c049d3bb5_b.jpg	https://nabu-naturgucker-beobachtungen.de/?sprache=en&bild=159033672									Copyright by the creator. For license and creator details, see https://nabu-naturgucker-beobachtungen.de/?sprache=en&bild=159033672.	
5025451681	StillImage	image/jpeg	https://live.staticflickr.com/65535/52784600985_ef2210aa04_b.jpg	https://nabu-naturgucker-beobachtungen.de/?sprache=en&bild=1518450934									Copyright by the creator. For license and creator details, see https://nabu-naturgucker-beobachtungen.de/?sprache=en&bild=1518450934.	
5025408921	StillImage	image/jpeg	https://live.staticflickr.com/1915/30382206127_6013a28602_b.jpg	https://nabu-naturgucker-beobachtungen.de/?sprache=en&bild=-2138624566									Copyright by the creator. For license and creator details, see https://nabu-naturgucker-beobachtungen.de/?sprache=en&bild=-2138624566.	
5025157396	StillImage	image/jpeg	http://live.staticflickr.com/3879/14465226562_c8345353c9_b.jpg	https://nabu-naturgucker-beobachtungen.de/?sprache=en&bild=450159743									Copyright by the creator. For license and creator details, see https://nabu-naturgucker-beobachtungen.de/?sprache=en&bild=450159743.	
5024965223	StillImage	image/jpeg	https://live.staticflickr.com/1945/45320475911_d3a0dc2237_b.jpg	https://nabu-naturgucker-beobachtungen.de/?sprache=en&bild=-445874727									Copyright by the creator. For license and creator details, see https://nabu-naturgucker-beobachtungen.de/?sprache=en&bild=-445874727.	
5024850985	StillImage	image/jpeg	https://live.staticflickr.com/1947/45321054441_2b4486eb8e_b.jpg	https://nabu-naturgucker-beobachtungen.de/?sprache=en&bild=1966710987									Copyright by the creator. For license and creator details, see https://nabu-naturgucker-beobachtungen.de/?sprache=en&bild=1966710987.	
5024779957	StillImage	image/jpeg	http://live.staticflickr.com/2915/14279937370_eaa0779b65_b.jpg	https://nabu-naturgucker-beobachtungen.de/?sprache=en&bild=-1125997141									Copyright by the creator. For license and creator details, see https://nabu-naturgucker-beobachtungen.de/?sprache=en&bild=-1125997141.	
5024733272	StillImage	image/jpeg	https://live.staticflickr.com/65535/52785409252_d26c073e99_b.jpg	https://nabu-naturgucker-beobachtungen.de/?sprache=en&bild=1313583346									Copyright by the creator. For license and creator details, see https://nabu-naturgucker-beobachtungen.de/?sprache=en&bild=1313583346.	
5024733272	StillImage	image/jpeg	https://live.staticflickr.com/65535/52787587296_cc7a81e486_b.jpg	https://nabu-naturgucker-beobachtungen.de/?sprache=en&bild=1284003232									Copyright by the creator. For license and creator details, see https://nabu-naturgucker-beobachtungen.de/?sprache=en&bild=1284003232.	
5024733272	StillImage	image/jpeg	https://live.staticflickr.com/65535/52787802609_c54db43b02_b.jpg	https://nabu-naturgucker-beobachtungen.de/?sprache=en&bild=-1568866960									Copyright by the creator. For license and creator details, see https://nabu-naturgucker-beobachtungen.de/?sprache=en&bild=-1568866960.	
5024701367	StillImage	image/jpeg	https://live.staticflickr.com/1977/45323122561_69b8b8f7d9_b.jpg	https://nabu-naturgucker-beobachtungen.de/?sprache=en&bild=-520889524									Copyright by the creator. For license and creator details, see https://nabu-naturgucker-beobachtungen.de/?sprache=en&bild=-520889524.	
5024305169	StillImage	image/jpeg	https://live.staticflickr.com/65535/52785865665_47d8cfe23b_b.jpg	https://nabu-naturgucker-beobachtungen.de/?sprache=en&bild=-1826253630									Copyright by the creator. For license and creator details, see https://nabu-naturgucker-beobachtungen.de/?sprache=en&bild=-1826253630.	
